No;ID_cliente;Departamento ;Sexo;Jubilado;Socio;Empleado;Meses_alta;Servicio_telefonico;Lineas_multiples;Servicio_Internet;Seguridad_Online;CopiaSeguridad_Online;Proteccion_dispositivo;Soporte_tecnico;Television_carta;Peliculas_carta;Contrato;Factura_digital;Metodo_pago;Gasto_mensual;Gasto_total;Abandono;meses_alta_cut 
4135;3005-TYFRD;Santander;Female;0;Yes;No;55;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);103.65;5676.65;No;42-60
4136;8670-MEFCP;Santander;Female;0;Yes;Yes;36;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);92.9;3379.25;No;18-42
4137;3079-BCHLN;Vaupés;Male;0;Yes;No;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19.9;942.95;No;42-60
4138;7777-UNYHB;Amazonas;Female;0;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20.1;232.4;No;jun-18
4139;5597-GLBUC;Santander;Female;0;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;85.45;85.45;Yes;<1
4140;7278-CKDNC;Bogotá;Male;1;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;80.5;2088.45;No;18-42
4141;2748-MYRVK;Bogotá;Female;0;No;No;63;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Bank transfer (automatic);99.9;6137;Yes;60+
4142;8450-UYIBU;Bogotá;Female;1;No;No;35;No;No phone service;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;39.85;1434.6;No;18-42
4143;2969-VAPYH;Valle del Cauca;Female;0;No;No;67;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;No;Credit card (automatic);60.5;3870;No;60+
4144;4822-YCXMX;Boyacá;Male;0;No;No;25;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;84.8;2043.45;Yes;18-42
4145;7181-OQCUT;Valle del Cauca;Male;0;No;No;21;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;103.85;2215;No;18-42
4146;8474-UMLNT;Bogotá;Female;0;No;No;13;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;No;Bank transfer (automatic);67.8;842.25;No;jun-18
4147;9821-POOTN;Valle del Cauca;Male;0;Yes;No;35;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75.2;2576.2;Yes;18-42
4148;3836-FZSDJ;Vichada;Male;1;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24.85;1901;No;60+
4149;9142-XMYJH;Vaupés;Female;0;No;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19.35;601.6;No;18-42
4150;6559-ILWKJ;Atlántico;Male;0;Yes;No;71;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Two year;No;Electronic check;49.35;3515.25;Yes;60+
4151;0187-QSXOE;Huila;Male;1;Yes;No;7;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89;605.45;No;jun-18
4152;7733-UDMTP;Vichada;Female;1;No;No;57;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;55;3094.05;No;42-60
4153;2649-HWLYB;Atlántico;Male;0;Yes;No;65;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);76.15;4929.55;No;60+
4154;5214-CHIWJ;Vaupés;Male;0;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20.3;595.05;No;18-42
4155;4229-CZMLL;Santander;Male;0;No;No;6;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74.9;469.8;Yes;1-jun
4156;6904-JLBGY;Atlántico;Female;1;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);117.35;8436.25;No;60+
4157;2465-BLLEU;Amazonas;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19.75;19.75;No;<1
4158;1685-VAYJF;Antioquia;Male;0;No;No;11;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);45.2;492;No;jun-18
4159;8874-EJNSR;Vichada;Male;0;Yes;Yes;39;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25.2;987.95;No;18-42
4160;6917-YACBP;Boyacá;Female;1;No;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;89.75;5496.9;No;42-60
4161;5049-MUBWG;Bogotá;Male;0;No;No;26;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);75;1908.35;No;18-42
4162;4223-WOZCM;Vichada;Male;1;No;No;2;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Mailed check;49.95;107.1;No;1-jun
4163;0769-MURVM;Atlántico;Female;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);65.7;4575.35;No;60+
4164;9253-VIFJQ;Santander;Male;0;Yes;No;65;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;One year;No;Credit card (automatic);67.05;4309.55;No;60+
4165;7030-FZTFM;Boyacá;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);110.9;7922.75;No;60+
4166;9741-YLNTD;Valle del Cauca;Male;0;No;No;6;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);87.95;522.35;No;1-jun
4167;5917-RYRMG;Vichada;Male;1;No;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19.8;587.7;No;18-42
4168;5120-ZBLAI;Bogotá;Female;0;Yes;No;50;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);75.7;3876.2;No;42-60
4169;1194-BHJYC;Bogotá;Male;0;Yes;No;61;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;62.15;3778.85;No;60+
4170;3663-MITLP;Antioquia;Female;0;No;No;15;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101.25;1457.25;Yes;jun-18
4171;0906-QVPMS;Huila;Male;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);115.15;8349.45;No;60+
4172;9025-ZRPVR;Guainía;Male;0;No;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;18.95;185.6;Yes;jun-18
4173;1905-OEILC;Amazonas;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.5;19.5;No;<1
4174;7858-GTZSP;Boyacá;Female;0;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;86.55;1066.9;No;jun-18
4175;3285-UCQVC;Vichada;Female;0;No;No;37;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);28.6;973.55;Yes;18-42
4176;6248-BSHKG;Vichada;Male;0;Yes;Yes;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20.4;1226.45;No;60+
4177;4685-TFLLS;Guainía;Male;0;Yes;Yes;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19.8;342.3;No;jun-18
4178;3470-BTGQO;Valle del Cauca;Male;0;No;Yes;21;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45.65;985.05;No;18-42
4179;1209-VFFOC;Santander;Male;0;Yes;Yes;68;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;56.4;3948.45;No;60+
4180;8224-DWCKX;Atlántico;Male;1;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73.3;828.05;No;jun-18
4181;5482-PLVPE;Antioquia;Female;1;No;No;2;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;24.35;41.85;Yes;1-jun
4182;4553-DVPZG;Antioquia;Female;0;Yes;No;62;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101.35;6164.7;No;60+
4183;4902-OHLSK;Boyacá;Female;1;No;No;29;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;98.65;2862.75;Yes;18-42
4184;6917-IAYHD;Antioquia;Male;0;No;Yes;1;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;33.6;33.6;No;<1
4185;0495-ZBNGW;Antioquia;Male;1;Yes;No;5;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79.9;343.95;Yes;1-jun
4186;8620-RJPZN;Amazonas;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;20.7;20.7;No;<1
4187;7572-KPVKK;Bogotá;Male;0;No;Yes;62;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;104.05;6590.5;No;60+
4188;2642-MAWLJ;Guainía;Female;0;Yes;Yes;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20.25;717.95;No;18-42
4189;2357-COQEK;Boyacá;Female;1;No;No;28;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;103.3;2890.65;Yes;18-42
4190;7103-ZGVNT;Bogotá;Female;0;Yes;Yes;69;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;One year;No;Credit card (automatic);73.7;4885.85;No;60+
4191;3737-GCSPV;Antioquia;Female;0;Yes;No;11;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);96.2;1222.05;Yes;jun-18
4192;2027-WKXMW;Atlántico;Female;0;Yes;No;63;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;108.75;6871.7;No;60+
4193;7137-NAXML;Vaupés;Male;0;No;No;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20.15;405.6;No;18-42
4194;2428-ZMCTB;Vichada;Male;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19.75;208.25;No;jun-18
4195;2961-VNFKL;Amazonas;Female;0;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25.95;1801.9;No;60+
4196;1768-HNVGJ;Valle del Cauca;Female;1;No;No;45;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;70.05;3062.45;No;42-60
4197;6963-KQYQB;Amazonas;Female;0;Yes;Yes;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;24.05;1764.75;No;60+
4198;5934-RMPOV;Antioquia;Female;0;No;Yes;22;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;84.75;1816.75;No;18-42
4199;1207-BLKSA;Guainía;Female;0;Yes;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;23.05;1255.1;No;42-60
4200;4088-YLDSU;Huila;Male;0;Yes;No;55;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;104.15;5743.05;Yes;42-60
4201;8316-BBQAY;Vichada;Female;0;No;No;65;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);59.95;3921.1;No;60+
4202;1166-PQLGG;Amazonas;Female;0;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19.55;1463.45;No;60+
4203;3146-JTQHR;Vichada;Male;0;Yes;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19.6;189.45;No;jun-18
4204;4291-YZODP;Guainía;Female;0;No;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20.05;96.8;No;jun-18
4205;4395-PZMSN;Boyacá;Male;1;No;No;5;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;85.55;408.5;No;1-jun
4206;6427-FEFIG;Bogotá;Female;0;Yes;Yes;24;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);78.6;1846.65;No;18-42
4207;0017-IUDMW;Huila;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);116.8;8456.75;No;60+
4208;8706-HRADD;Boyacá;Male;0;No;No;21;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;43.55;1011.5;No;18-42
4209;9955-QOPOY;Atlántico;Male;0;Yes;No;69;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);60.8;4263.4;No;60+
4210;4385-ZKVNW;Huila;Male;0;Yes;Yes;44;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);54.9;2549.1;No;42-60
4211;5446-DKWYW;Valle del Cauca;Female;1;Yes;Yes;61;Yes;Yes;DSL;No;No;Yes;No;Yes;No;One year;Yes;Electronic check;65.2;3965.05;No;60+
4212;2034-CGRHZ;Huila;Male;1;No;No;24;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);102.95;2496.7;Yes;18-42
4213;5797-APWZC;Bogotá;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;90.6;90.6;Yes;<1
4214;3683-QKIUE;Amazonas;Female;0;No;No;6;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);50.8;288.05;Yes;1-jun
4215;4228-ZGYUW;Valle del Cauca;Male;0;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;90.05;368.1;Yes;1-jun
4216;9031-ZVQPT;Boyacá;Male;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;108.2;7840.6;No;60+
4217;2990-IAJSV;Bogotá;Male;0;No;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);92;6632.75;No;60+
4218;8107-KNCIM;Santander;Male;1;Yes;No;14;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75.1;1013.35;No;jun-18
4219;9027-YFHQJ;Vichada;Male;0;No;No;7;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);25.05;152.95;No;jun-18
4220;5176-LDKUH;Santander;Female;0;No;No;48;Yes;No;Fiber optic;No;Yes;No;No;No;No;One year;No;Electronic check;75.15;3772.65;No;42-60
4221;4644-OBGFZ;Amazonas;Male;0;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19.5;1026.35;No;42-60
4222;7926-IJOOU;Vaupés;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19.3;19.3;No;<1
4223;6480-YAGIY;Atlántico;Male;0;No;No;45;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);112.2;5031.85;No;42-60
4224;4029-HPFVY;Boyacá;Male;0;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;70.3;220.4;No;1-jun
4225;7602-DBTOU;Vichada;Female;0;Yes;No;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19.6;1416.5;No;60+
4226;5345-BMKWB;Vichada;Male;0;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.25;158.35;No;jun-18
4227;3519-ZKXGG;Huila;Female;0;Yes;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75.85;256.6;Yes;1-jun
4228;5457-COLHT;Amazonas;Male;0;Yes;Yes;69;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);80.65;5542.55;No;60+
4229;6416-TVAIH;Bogotá;Male;0;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;68.5;68.5;Yes;<1
4230;5451-YHYPW;Valle del Cauca;Female;1;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);115.75;8443.7;No;60+
4231;5108-ADXWO;Antioquia;Male;0;No;No;11;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;73.5;791.75;Yes;jun-18
4232;7998-WNZEM;Bogotá;Male;0;No;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);80.6;5708.2;No;60+
4233;3066-RRJIO;Atlántico;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;69.95;69.95;Yes;<1
4234;4664-NJCMS;Valle del Cauca;Female;0;Yes;No;33;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);59.55;2016.3;No;18-42
4235;0307-BCOPK;Amazonas;Female;0;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19.05;326.65;No;jun-18
4236;7629-WFGLW;Valle del Cauca;Female;1;Yes;No;56;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;No;Electronic check;95.65;5471.75;No;42-60
4237;2542-HYGIQ;Vichada;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19.95;19.95;No;<1
4238;6715-OFDBP;Bogotá;Male;0;No;No;5;Yes;No;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;70.05;346.4;Yes;1-jun
4239;5016-LIPDW;Vichada;Male;0;Yes;Yes;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19.4;1061.6;No;42-60
4240;6481-LXPWL;Bogotá;Male;0;Yes;Yes;56;No;No phone service;DSL;No;Yes;Yes;No;No;No;One year;Yes;Credit card (automatic);36.1;1971.5;No;42-60
4241;1567-DSCIC;Antioquia;Male;0;No;No;8;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;94;773.65;Yes;jun-18
4242;2150-UWTFY;Bogotá;Female;0;Yes;Yes;22;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;61.15;1422.05;Yes;18-42
4243;6124-ACRHJ;Amazonas;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.75;19.75;No;<1
4244;9362-MWODR;Bogotá;Female;0;No;Yes;40;Yes;No;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);64.1;2460.35;No;18-42
4245;9975-GPKZU;Amazonas;Male;0;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.75;856.5;No;42-60
4246;9625-RZFUK;Vichada;Male;0;Yes;Yes;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19.7;1275.85;No;60+
4247;5153-LXKDT;Valle del Cauca;Male;0;Yes;Yes;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;110.2;7467.5;No;60+
4248;5161-UBZXI;Antioquia;Male;0;Yes;Yes;69;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);106.35;7261.75;No;60+
4249;1020-JPQOW;Huila;Female;0;Yes;No;56;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;No;Electronic check;90.55;5116.6;No;42-60
4250;7919-ZODZZ;Boyacá;Female;0;Yes;Yes;10;Yes;No;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Mailed check;65.9;660.05;No;jun-18
4251;0565-JUPYD;Bogotá;Male;0;No;No;63;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;One year;No;Credit card (automatic);104.5;6590.8;No;60+
4252;6867-ACCZI;Antioquia;Female;0;Yes;Yes;24;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;52.5;1208.15;No;18-42
4253;5939-XAIXZ;Bogotá;Female;0;No;No;19;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;56.1;1033.9;No;18-42
4254;9054-FOWNV;Huila;Male;0;Yes;Yes;22;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;88.75;1885.15;No;18-42
4255;2683-BPJSO;Antioquia;Male;0;Yes;No;29;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;84.45;2467.1;Yes;18-42
4256;2157-MXBJS;Santander;Male;0;Yes;No;13;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;75.3;989.45;Yes;jun-18
4257;8207-VVMYB;Vichada;Female;0;Yes;No;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);26;2006.95;No;60+
4258;9732-EQMWY;Bogotá;Female;0;Yes;No;49;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;99.4;5025;No;42-60
4259;9360-AHGNL;Bogotá;Female;1;Yes;No;43;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;109.55;4830.25;Yes;42-60
4260;1087-UDSIH;Vichada;Female;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19.6;59.75;Yes;1-jun
4261;5269-NRGDP;Bogotá;Male;0;Yes;Yes;42;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;73.15;3088.25;No;18-42
4262;6195-MELTI;Huila;Male;0;No;No;57;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Mailed check;54.65;3134.7;No;42-60
4263;5485-WUYWF;Boyacá;Male;1;No;No;2;Yes;No;DSL;Yes;No;Yes;No;Yes;No;Month-to-month;No;Bank transfer (automatic);66.4;94.55;Yes;1-jun
4264;2121-JAFOM;Huila;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);115.55;8312.4;No;60+
4265;8818-DOPVL;Atlántico;Female;1;No;No;46;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104.45;4863.85;No;42-60
4266;2632-UCGVD;Atlántico;Male;1;Yes;No;66;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);100.05;6871.9;Yes;60+
